id	code	name	cat	grp	subgrp	unit	material_form	density_kg_m3	section_area_mm2	material	grade	thickness	width	len	depth	area_field
570068	RM00471	ISA 20 x 20 x 3 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	111.000	MS	E250 BO	3.000000	20.000000	6000.000000	20.000000	111.000000
571060	RM00472	ISA 200 x 100 x 10 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2900.000	MS	E250 BO	10.000000	100.000000	6000.000000	200.000000	2900.000000
571061	RM00473	ISA 200 x 150 x 12 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	4056.000	MS	E250 BO	12.000000	150.000000	6000.000000	200.000000	4056.000000
571062	RM00474	ISA 200 x 200 x 15 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	5775.000	MS	E250 BO	15.000000	200.000000	6000.000000	200.000000	5775.000000
571063	RM00475	ISA 200 x 200 x 18 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	6876.000	MS	E250 BO	18.000000	200.000000	6000.000000	200.000000	6876.000000
570092	RM00476	ISA 25 x 25 x 3 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	141.000	MS	E250 BO	3.000000	25.000000	6000.000000	25.000000	141.000000
570122	RM00477	ISA 30 x 20 x 3 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	141.000	MS	E250 BO	3.000000	20.000000	6000.000000	30.000000	141.000000
570123	RM00478	ISA 30 x 30 x 3 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	171.000	MS	E250 BO	3.000000	30.000000	6000.000000	30.000000	171.000000
570164	RM00479	ISA 35 x 35 x 5 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	325.000	MS	E250 BO	5.000000	35.000000	6000.000000	35.000000	325.000000
570194	RM00480	ISA 40 x 25 x 4 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	244.000	MS	E250 BO	4.000000	25.000000	6000.000000	40.000000	244.000000
570195	RM00481	ISA 40 x 40 x 5 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	375.000	MS	E250 BO	5.000000	40.000000	6000.000000	40.000000	375.000000
570236	RM00482	ISA 45 x 30 x 4 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	284.000	MS	E250 BO	4.000000	30.000000	6000.000000	45.000000	284.000000
570266	RM00483	ISA 50 x 30 x 5 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	375.000	MS	E250 BO	5.000000	30.000000	6000.000000	50.000000	375.000000
570267	RM00484	ISA 50 x 50 x 6 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	564.000	MS	E250 BO	6.000000	50.000000	6000.000000	50.000000	564.000000
570314	RM00485	ISA 60 x 40 x 5 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	475.000	MS	E250 BO	5.000000	40.000000	6000.000000	60.000000	475.000000
570315	RM00486	ISA 60 x 60 x 6 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	684.000	MS	E250 BO	6.000000	60.000000	6000.000000	60.000000	684.000000
570362	RM00487	ISA 65 x 45 x 5 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	525.000	MS	E250 BO	5.000000	45.000000	6000.000000	65.000000	525.000000
570363	RM00488	ISA 65 x 65 x 6 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	744.000	MS	E250 BO	6.000000	65.000000	6000.000000	65.000000	744.000000
570404	RM00489	ISA 70 x 45 x 6 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	654.000	MS	E250 BO	6.000000	45.000000	6000.000000	70.000000	654.000000
570448	RM00490	ISA 75 x 50 x 6 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	714.000	MS	E250 BO	6.000000	50.000000	6000.000000	75.000000	714.000000
570449	RM00491	ISA 75 x 75 x 6 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	864.000	MS	E250 BO	6.000000	75.000000	6000.000000	75.000000	864.000000
570530	RM00492	ISA 80 x 50 x 6 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	744.000	MS	E250 BO	6.000000	50.000000	6000.000000	80.000000	744.000000
570531	RM00493	ISA 80 x 80 x 8 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1216.000	MS	E250 BO	8.000000	80.000000	6000.000000	80.000000	1216.000000
570584	RM00494	ISA 90 x 60 x 6 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	864.000	MS	E250 BO	6.000000	60.000000	6000.000000	90.000000	864.000000
570585	RM00495	ISA 90 x 60 x 8 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1136.000	MS	E250 BO	8.000000	60.000000	6000.000000	90.000000	1136.000000
570586	RM00496	ISA 90 x 90 x 8 x 6000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1376.000	MS	E250 BO	8.000000	90.000000	6000.000000	90.000000	1376.000000
570666	RM00497	ISA 100 x 100 x 12 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2256.000	MS	E250 BO	12.000000	100.000000	9000.000000	100.000000	2256.000000
570827	RM00498	ISA 130 x 130 x 12 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2976.000	MS	E250 BO	12.000000	130.000000	9000.000000	130.000000	2976.000000
571064	RM00499	ISA 200 x 200 x 12 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	4656.000	MS	E250 BO	12.000000	200.000000	9000.000000	200.000000	4656.000000
570828	RM00500	ISA 130 x 130 x 10 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2500.000	MS	E250 BO	10.000000	130.000000	9000.000000	130.000000	2500.000000
570829	RM00501	ISA 130 x 130 x 15 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	3675.000	MS	E250 BO	15.000000	130.000000	9000.000000	130.000000	3675.000000
571065	RM00502	ISA 200 x 200 x 25 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	9375.000	MS	E250 BO	25.000000	200.000000	9000.000000	200.000000	9375.000000
570920	RM00503	ISA 150 x 150 x 12 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	3456.000	MS	E250 BO	12.000000	150.000000	9000.000000	150.000000	3456.000000
570450	RM00504	ISA 75 x 75 x 10 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1400.000	MS	E250 BO	10.000000	75.000000	9000.000000	75.000000	1400.000000
570667	RM00505	ISA 100 x 100 x 10 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1900.000	MS	E250 BO	10.000000	100.000000	9000.000000	100.000000	1900.000000
570921	RM00506	ISA 150 x 150 x 10 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2900.000	MS	E250 BO	10.000000	150.000000	9000.000000	150.000000	2900.000000
570922	RM00507	ISA 150 x 150 x 15 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	4275.000	MS	E250 BO	15.000000	150.000000	9000.000000	150.000000	4275.000000
570923	RM00508	ISA 150 x 150 x 16 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	4544.000	MS	E250 BO	16.000000	150.000000	9000.000000	150.000000	4544.000000
570451	RM00509	ISA 75 x 75 x 8 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1136.000	MS	E250 BO	8.000000	75.000000	9000.000000	75.000000	1136.000000
570668	RM00510	ISA 100 x 65 x 8 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1256.000	MS	E250 BO	8.000000	65.000000	9000.000000	100.000000	1256.000000
570669	RM00511	ISA 100 x 75 x 8 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1336.000	MS	E250 BO	8.000000	75.000000	9000.000000	100.000000	1336.000000
570741	RM00512	ISA 110 x 110 x 10 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2100.000	MS	E250 BO	10.000000	110.000000	9000.000000	110.000000	2100.000000
570772	RM00513	ISA 125 x 75 x 8 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1536.000	MS	E250 BO	8.000000	75.000000	9000.000000	125.000000	1536.000000
570773	RM00514	ISA 125 x 95 x 10 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2100.000	MS	E250 BO	10.000000	95.000000	9000.000000	125.000000	2100.000000
570924	RM00515	ISA 150 x 115 x 10 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2550.000	MS	E250 BO	10.000000	115.000000	9000.000000	150.000000	2550.000000
570925	RM00516	ISA 150 x 75 x 10 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2150.000	MS	E250 BO	10.000000	75.000000	9000.000000	150.000000	2150.000000
570069	RM00517	ISA 20 x 20 x 3 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	111.000	MS	E250 BO	3.000000	20.000000	9000.000000	20.000000	111.000000
571066	RM00518	ISA 200 x 100 x 10 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2900.000	MS	E250 BO	10.000000	100.000000	9000.000000	200.000000	2900.000000
571067	RM00519	ISA 200 x 150 x 12 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	4056.000	MS	E250 BO	12.000000	150.000000	9000.000000	200.000000	4056.000000
571068	RM00520	ISA 200 x 200 x 15 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	5775.000	MS	E250 BO	15.000000	200.000000	9000.000000	200.000000	5775.000000
571069	RM00521	ISA 200 x 200 x 18 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	6876.000	MS	E250 BO	18.000000	200.000000	9000.000000	200.000000	6876.000000
570093	RM00522	ISA 25 x 25 x 3 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	141.000	MS	E250 BO	3.000000	25.000000	9000.000000	25.000000	141.000000
570124	RM00523	ISA 30 x 20 x 3 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	141.000	MS	E250 BO	3.000000	20.000000	9000.000000	30.000000	141.000000
570125	RM00524	ISA 30 x 30 x 3 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	171.000	MS	E250 BO	3.000000	30.000000	9000.000000	30.000000	171.000000
570165	RM00525	ISA 35 x 35 x 5 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	325.000	MS	E250 BO	5.000000	35.000000	9000.000000	35.000000	325.000000
570196	RM00526	ISA 40 x 25 x 4 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	244.000	MS	E250 BO	4.000000	25.000000	9000.000000	40.000000	244.000000
570197	RM00527	ISA 40 x 40 x 5 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	375.000	MS	E250 BO	5.000000	40.000000	9000.000000	40.000000	375.000000
570237	RM00528	ISA 45 x 30 x 4 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	284.000	MS	E250 BO	4.000000	30.000000	9000.000000	45.000000	284.000000
570268	RM00529	ISA 50 x 30 x 5 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	375.000	MS	E250 BO	5.000000	30.000000	9000.000000	50.000000	375.000000
570269	RM00530	ISA 50 x 50 x 6 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	564.000	MS	E250 BO	6.000000	50.000000	9000.000000	50.000000	564.000000
570316	RM00531	ISA 60 x 40 x 5 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	475.000	MS	E250 BO	5.000000	40.000000	9000.000000	60.000000	475.000000
570317	RM00532	ISA 60 x 60 x 6 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	684.000	MS	E250 BO	6.000000	60.000000	9000.000000	60.000000	684.000000
570364	RM00533	ISA 65 x 45 x 5 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	525.000	MS	E250 BO	5.000000	45.000000	9000.000000	65.000000	525.000000
570365	RM00534	ISA 65 x 65 x 6 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	744.000	MS	E250 BO	6.000000	65.000000	9000.000000	65.000000	744.000000
570405	RM00535	ISA 70 x 45 x 6 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	654.000	MS	E250 BO	6.000000	45.000000	9000.000000	70.000000	654.000000
570452	RM00536	ISA 75 x 50 x 6 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	714.000	MS	E250 BO	6.000000	50.000000	9000.000000	75.000000	714.000000
570453	RM00537	ISA 75 x 75 x 6 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	864.000	MS	E250 BO	6.000000	75.000000	9000.000000	75.000000	864.000000
570532	RM00538	ISA 80 x 50 x 6 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	744.000	MS	E250 BO	6.000000	50.000000	9000.000000	80.000000	744.000000
570533	RM00539	ISA 80 x 80 x 8 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1216.000	MS	E250 BO	8.000000	80.000000	9000.000000	80.000000	1216.000000
570587	RM00540	ISA 90 x 60 x 6 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	864.000	MS	E250 BO	6.000000	60.000000	9000.000000	90.000000	864.000000
570588	RM00541	ISA 90 x 60 x 8 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1136.000	MS	E250 BO	8.000000	60.000000	9000.000000	90.000000	1136.000000
570589	RM00542	ISA 90 x 90 x 8 x 9000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1376.000	MS	E250 BO	8.000000	90.000000	9000.000000	90.000000	1376.000000
570670	RM00543	ISA 100 x 100 x 12 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2256.000	MS	E250 BO	12.000000	100.000000	10000.000000	100.000000	2256.000000
570830	RM00544	ISA 130 x 130 x 12 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2976.000	MS	E250 BO	12.000000	130.000000	10000.000000	130.000000	2976.000000
571070	RM00545	ISA 200 x 200 x 12 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	4656.000	MS	E250 BO	12.000000	200.000000	10000.000000	200.000000	4656.000000
570831	RM00546	ISA 130 x 130 x 10 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2500.000	MS	E250 BO	10.000000	130.000000	10000.000000	130.000000	2500.000000
570832	RM00547	ISA 130 x 130 x 15 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	3675.000	MS	E250 BO	15.000000	130.000000	10000.000000	130.000000	3675.000000
571071	RM00548	ISA 200 x 200 x 25 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	9375.000	MS	E250 BO	25.000000	200.000000	10000.000000	200.000000	9375.000000
570926	RM00549	ISA 150 x 150 x 12 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	3456.000	MS	E250 BO	12.000000	150.000000	10000.000000	150.000000	3456.000000
570454	RM00550	ISA 75 x 75 x 10 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1400.000	MS	E250 BO	10.000000	75.000000	10000.000000	75.000000	1400.000000
570671	RM00551	ISA 100 x 100 x 10 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1900.000	MS	E250 BO	10.000000	100.000000	10000.000000	100.000000	1900.000000
570927	RM00552	ISA 150 x 150 x 10 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2900.000	MS	E250 BO	10.000000	150.000000	10000.000000	150.000000	2900.000000
570928	RM00553	ISA 150 x 150 x 15 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	4275.000	MS	E250 BO	15.000000	150.000000	10000.000000	150.000000	4275.000000
570929	RM00554	ISA 150 x 150 x 16 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	4544.000	MS	E250 BO	16.000000	150.000000	10000.000000	150.000000	4544.000000
570455	RM00555	ISA 75 x 75 x 8 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1136.000	MS	E250 BO	8.000000	75.000000	10000.000000	75.000000	1136.000000
570672	RM00556	ISA 100 x 65 x 8 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1256.000	MS	E250 BO	8.000000	65.000000	10000.000000	100.000000	1256.000000
570673	RM00557	ISA 100 x 75 x 8 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1336.000	MS	E250 BO	8.000000	75.000000	10000.000000	100.000000	1336.000000
570742	RM00558	ISA 110 x 110 x 10 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2100.000	MS	E250 BO	10.000000	110.000000	10000.000000	110.000000	2100.000000
570774	RM00559	ISA 125 x 75 x 8 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1536.000	MS	E250 BO	8.000000	75.000000	10000.000000	125.000000	1536.000000
570775	RM00560	ISA 125 x 95 x 10 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2100.000	MS	E250 BO	10.000000	95.000000	10000.000000	125.000000	2100.000000
570930	RM00561	ISA 150 x 115 x 10 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2550.000	MS	E250 BO	10.000000	115.000000	10000.000000	150.000000	2550.000000
570931	RM00562	ISA 150 x 75 x 10 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2150.000	MS	E250 BO	10.000000	75.000000	10000.000000	150.000000	2150.000000
570070	RM00563	ISA 20 x 20 x 3 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	111.000	MS	E250 BO	3.000000	20.000000	10000.000000	20.000000	111.000000
571072	RM00564	ISA 200 x 100 x 10 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2900.000	MS	E250 BO	10.000000	100.000000	10000.000000	200.000000	2900.000000
571073	RM00565	ISA 200 x 150 x 12 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	4056.000	MS	E250 BO	12.000000	150.000000	10000.000000	200.000000	4056.000000
571074	RM00566	ISA 200 x 200 x 15 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	5775.000	MS	E250 BO	15.000000	200.000000	10000.000000	200.000000	5775.000000
571075	RM00567	ISA 200 x 200 x 18 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	6876.000	MS	E250 BO	18.000000	200.000000	10000.000000	200.000000	6876.000000
570094	RM00568	ISA 25 x 25 x 3 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	141.000	MS	E250 BO	3.000000	25.000000	10000.000000	25.000000	141.000000
570126	RM00569	ISA 30 x 20 x 3 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	141.000	MS	E250 BO	3.000000	20.000000	10000.000000	30.000000	141.000000
570127	RM00570	ISA 30 x 30 x 3 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	171.000	MS	E250 BO	3.000000	30.000000	10000.000000	30.000000	171.000000
570166	RM00571	ISA 35 x 35 x 5 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	325.000	MS	E250 BO	5.000000	35.000000	10000.000000	35.000000	325.000000
570198	RM00572	ISA 40 x 25 x 4 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	244.000	MS	E250 BO	4.000000	25.000000	10000.000000	40.000000	244.000000
570199	RM00573	ISA 40 x 40 x 5 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	375.000	MS	E250 BO	5.000000	40.000000	10000.000000	40.000000	375.000000
570238	RM00574	ISA 45 x 30 x 4 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	284.000	MS	E250 BO	4.000000	30.000000	10000.000000	45.000000	284.000000
570270	RM00575	ISA 50 x 30 x 5 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	375.000	MS	E250 BO	5.000000	30.000000	10000.000000	50.000000	375.000000
570271	RM00576	ISA 50 x 50 x 6 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	564.000	MS	E250 BO	6.000000	50.000000	10000.000000	50.000000	564.000000
570318	RM00577	ISA 60 x 40 x 5 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	475.000	MS	E250 BO	5.000000	40.000000	10000.000000	60.000000	475.000000
570319	RM00578	ISA 60 x 60 x 6 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	684.000	MS	E250 BO	6.000000	60.000000	10000.000000	60.000000	684.000000
570366	RM00579	ISA 65 x 45 x 5 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	525.000	MS	E250 BO	5.000000	45.000000	10000.000000	65.000000	525.000000
570367	RM00580	ISA 65 x 65 x 6 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	744.000	MS	E250 BO	6.000000	65.000000	10000.000000	65.000000	744.000000
570406	RM00581	ISA 70 x 45 x 6 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	654.000	MS	E250 BO	6.000000	45.000000	10000.000000	70.000000	654.000000
570456	RM00582	ISA 75 x 50 x 6 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	714.000	MS	E250 BO	6.000000	50.000000	10000.000000	75.000000	714.000000
570457	RM00583	ISA 75 x 75 x 6 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	864.000	MS	E250 BO	6.000000	75.000000	10000.000000	75.000000	864.000000
570534	RM00584	ISA 80 x 50 x 6 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	744.000	MS	E250 BO	6.000000	50.000000	10000.000000	80.000000	744.000000
570535	RM00585	ISA 80 x 80 x 8 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1216.000	MS	E250 BO	8.000000	80.000000	10000.000000	80.000000	1216.000000
570590	RM00586	ISA 90 x 60 x 6 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	864.000	MS	E250 BO	6.000000	60.000000	10000.000000	90.000000	864.000000
570591	RM00587	ISA 90 x 60 x 8 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1136.000	MS	E250 BO	8.000000	60.000000	10000.000000	90.000000	1136.000000
570592	RM00588	ISA 90 x 90 x 8 x 10000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1376.000	MS	E250 BO	8.000000	90.000000	10000.000000	90.000000	1376.000000
570674	RM00589	ISA 100 x 100 x 12 x 11000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2256.000	MS	E250 BO	12.000000	100.000000	11000.000000	100.000000	2256.000000
570833	RM00590	ISA 130 x 130 x 12 x 11000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2976.000	MS	E250 BO	12.000000	130.000000	11000.000000	130.000000	2976.000000
571076	RM00591	ISA 200 x 200 x 12 x 11000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	4656.000	MS	E250 BO	12.000000	200.000000	11000.000000	200.000000	4656.000000
570834	RM00592	ISA 130 x 130 x 10 x 11000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2500.000	MS	E250 BO	10.000000	130.000000	11000.000000	130.000000	2500.000000
570835	RM00593	ISA 130 x 130 x 15 x 11000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	3675.000	MS	E250 BO	15.000000	130.000000	11000.000000	130.000000	3675.000000
571077	RM00594	ISA 200 x 200 x 25 x 11000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	9375.000	MS	E250 BO	25.000000	200.000000	11000.000000	200.000000	9375.000000
570932	RM00595	ISA 150 x 150 x 12 x 11000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	3456.000	MS	E250 BO	12.000000	150.000000	11000.000000	150.000000	3456.000000
570458	RM00596	ISA 75 x 75 x 10 x 11000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1400.000	MS	E250 BO	10.000000	75.000000	11000.000000	75.000000	1400.000000
570675	RM00597	ISA 100 x 100 x 10 x 11000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1900.000	MS	E250 BO	10.000000	100.000000	11000.000000	100.000000	1900.000000
570933	RM00598	ISA 150 x 150 x 10 x 11000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2900.000	MS	E250 BO	10.000000	150.000000	11000.000000	150.000000	2900.000000
570934	RM00599	ISA 150 x 150 x 15 x 11000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	4275.000	MS	E250 BO	15.000000	150.000000	11000.000000	150.000000	4275.000000
570935	RM00600	ISA 150 x 150 x 16 x 11000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	4544.000	MS	E250 BO	16.000000	150.000000	11000.000000	150.000000	4544.000000
570459	RM00601	ISA 75 x 75 x 8 x 11000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1136.000	MS	E250 BO	8.000000	75.000000	11000.000000	75.000000	1136.000000
570676	RM00602	ISA 100 x 65 x 8 x 11000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1256.000	MS	E250 BO	8.000000	65.000000	11000.000000	100.000000	1256.000000
570677	RM00603	ISA 100 x 75 x 8 x 11000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1336.000	MS	E250 BO	8.000000	75.000000	11000.000000	100.000000	1336.000000
570743	RM00604	ISA 110 x 110 x 10 x 11000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2100.000	MS	E250 BO	10.000000	110.000000	11000.000000	110.000000	2100.000000
570776	RM00605	ISA 125 x 75 x 8 x 11000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	1536.000	MS	E250 BO	8.000000	75.000000	11000.000000	125.000000	1536.000000
570777	RM00606	ISA 125 x 95 x 10 x 11000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2100.000	MS	E250 BO	10.000000	95.000000	11000.000000	125.000000	2100.000000
570936	RM00607	ISA 150 x 115 x 10 x 11000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2550.000	MS	E250 BO	10.000000	115.000000	11000.000000	150.000000	2550.000000
570937	RM00608	ISA 150 x 75 x 10 x 11000 E250 BO	rm	angl	MSE250BO	nos	section	7850.000	2150.000	MS	E250 BO	10.000000	75.000000	11000.000000	150.000000	2150.000000
